Date,Open,High,Low,Close,Volume
2019-10-11,266.5,272.7,262.325,265.975,29112000
2019-10-14,267.175,270.825,264.875,266.175,22023000
2019-10-15,267.225,271.325,265.55,269.875,19782000
2019-10-16,269.925,273.15,265.55,267.375,25626000
2019-10-17,267.025,277.1,266.9,276.375,24996000
2019-10-18,275.3,282.375,274.5,280.6,24018000
2019-10-22,281.175,286.9,279.55,282.05,24045000
2019-10-23,281.95,289.7,279.775,287.525,23934000
2019-10-24,287.2,289.075,259.525,273.925,34374000
2019-10-25,276.175,295.85,274.65,293.875,15228000
2019-10-29,294.55,297.15,290.35,292.75,17232000
2019-10-30,294.25,302.625,290.975,301.35,21882000
2019-10-31,304.5,329.325,304.5,323.625,37467000
2019-11-01,323.0,326.775,320.5,325.175,26982000
2019-11-04,327.3,331.025,324.7,326.525,22071000
2019-11-05,325.175,334.55,324.65,332.05,31428000
2019-11-06,330.3,331.85,326.425,330.5,25155000
2019-11-07,331.175,335.85,328.7,330.2,22977000
2019-11-08,328.6,333.3,326.525,327.55,24738000
2019-11-11,326.525,331.55,324.85,330.775,17526000
2019-11-13,328.75,330.875,317.65,318.8,24147000
2019-11-14,318.95,321.325,311.55,318.175,26031000
2019-11-15,322.225,336.4,322.225,334.75,38370000
2019-11-18,337.25,342.425,336.625,337.55,24438000
2019-11-19,338.65,344.225,334.4,342.575,27327000
2019-11-20,344.85,344.85,336.825,340.7,22788000
2019-11-21,341.025,344.75,338.85,343.0,22047000
2019-11-22,342.525,345.675,340.1,340.975,4509000
2019-11-25,341.5,349.125,340.25,348.45,8973000
2019-11-26,349.275,351.925,343.975,347.275,12480000
2019-11-27,347.675,356.975,346.3,355.575,15027000
2019-11-28,358.15,362.75,356.6,360.95,24969000
2019-11-29,360.075,360.625,352.95,354.45,21819000
2019-12-02,356.6,356.65,348.5,351.35,19962000
2019-12-03,353.05,354.7,345.725,348.775,24531000
2019-12-04,346.35,355.675,344.025,354.65,26286000
2019-12-05,355.625,356.55,347.125,347.85,24900000
2019-12-06,347.85,349.225,329.475,331.325,35325000
2019-12-09,330.3,339.025,326.225,328.075,33789000
2019-12-10,328.65,333.9,323.65,324.475,33330000
2019-12-11,321.9,326.75,319.2,323.55,30156000
2019-12-12,324.675,333.975,324.675,333.25,27240000
2019-12-13,336.55,344.475,336.55,343.825,30252000
2019-12-16,347.075,348.625,341.6,343.2,24132000
2019-12-17,344.125,347.125,342.275,344.475,21627000
2019-12-18,346.65,347.075,337.1,338.45,22728000
2019-12-19,338.1,340.725,335.775,339.575,21372000
2019-12-20,342.675,351.125,342.575,349.45,8913000
2019-12-23,347.025,350.1,342.05,344.05,9747000
2019-12-24,344.475,345.5,340.45,342.875,10524000
2019-12-26,343.175,344.4,339.325,340.625,15522000
2019-12-27,343.75,349.85,343.75,348.775,23208000
2019-12-30,348.825,348.825,343.75,345.65,19500000
2019-12-31,345.7,347.45,343.75,345.45,17193000
2020-01-02,345.6,350.925,344.35,350.525,19182000
2020-01-03,348.1,348.675,342.1,343.85,20886000
2020-01-06,340.775,341.025,327.325,328.3,27774000
2020-01-07,333.675,336.5,325.575,328.7,30543000
2020-01-08,323.15,330.8,320.95,329.125,28725000
2020-01-09,335.275,341.075,334.5,339.8,28254000
2020-01-10,340.15,347.75,338.2,341.8,32586000
2020-01-13,343.275,344.825,338.55,341.075,21621000
2020-01-14,338.875,341.8,336.6,338.35,20382000
2020-01-15,338.825,338.825,332.1,334.55,21921000
2020-01-16,333.825,336.975,332.25,333.425,20103000
2020-01-17,321.1,333.525,319.925,328.025,29592000
2020-01-20,329.375,330.85,323.0,323.625,21609000
2020-01-21,323.1,326.2,321.525,323.2,21414000
2020-01-22,325.925,326.25,322.9,325.575,20205000
2020-01-23,325.825,334.35,323.575,332.8,28194000
2020-01-24,333.275,336.75,330.775,333.275,4842000
2020-01-27,329.9,330.975,324.575,324.95,8829000
2020-01-28,326.225,328.925,319.425,323.6,13440000
2020-01-29,325.65,328.675,324.275,325.2,14328000
2020-01-30,325.25,325.25,314.15,319.225,24780000
2020-01-31,321.775,330.6,316.975,327.5,35583000
2020-02-01,326.375,330.775,304.35,310.575,35415000
2020-02-03,310.975,314.5,302.15,305.35,33798000
2020-02-04,309.75,315.075,304.5,313.65,30882000
2020-02-05,313.65,320.9,312.375,319.325,26877000
2020-02-06,319.925,331.725,317.775,329.55,33249000
2020-02-07,328.575,332.65,325.85,328.675,25866000
2020-02-10,327.55,330.825,324.675,326.825,21399000
2020-02-11,328.875,333.775,328.875,332.35,21039000
2020-02-12,337.15,337.575,327.85,328.625,25107000
2020-02-13,334.5,339.05,332.35,335.675,30393000
2020-02-14,335.775,340.175,326.675,327.55,31770000
2020-02-17,329.275,329.275,319.575,322.375,24465000
2020-02-18,323.05,326.625,317.075,325.2,27759000
2020-02-19,329.95,331.525,324.875,328.375,28023000
2020-02-20,327.4,336.325,326.525,335.2,29409000
2020-02-24,332.825,338.625,328.8,329.875,15726000
2020-02-25,331.9,335.675,329.625,334.7,16698000
2020-02-26,332.3,338.625,332.1,335.675,20823000
2020-02-27,335.0,337.2,324.925,329.0,29460000
2020-02-28,319.6,321.275,306.0,307.975,34395000
2020-03-02,315.475,317.35,289.35,293.025,34110000
2020-03-03,297.2,299.8,290.725,295.375,38967000
2020-03-04,297.45,298.375,281.025,291.6,37080000
2020-03-05,296.375,304.325,275.525,294.6,47049000
2020-03-06,272.425,279.9,261.875,275.425,36717000
2020-03-09,264.625,267.875,255.575,258.725,37296000
2020-03-11,258.225,263.25,248.35,250.275,37623000
2020-03-12,234.05,234.05,212.425,216.375,40452000
2020-03-13,202.65,252.1,185.75,245.2,43839000
2020-03-16,230.725,234.05,222.35,225.95,36030000
2020-03-17,230.375,232.725,215.1,217.75,34428000
2020-03-18,223.65,225.95,201.875,217.4,41451000
2020-03-19,205.75,223.25,200.1,206.925,40482000
2020-03-20,209.55,220.025,203.25,213.875,9885000
2020-03-23,194.225,200.825,182.875,184.4,11022000
2020-03-24,193.35,194.625,176.175,186.95,18732000
2020-03-25,182.075,201.125,180.4,195.175,23724000
2020-03-26,196.65,206.25,190.8,197.425,34110000
2020-03-27,207.125,216.425,197.775,199.25,39048000
2020-03-30,192.475,200.0,190.2,190.85,28083000
2020-03-31,194.375,202.45,191.325,199.8,28434000
2020-04-01,196.8,197.375,187.875,190.1,24633000
2020-04-03,190.25,191.325,177.45,178.3,26562000
2020-04-07,186.7,191.975,180.55,191.025,34611000
2020-04-08,187.05,199.0,184.35,186.75,36444000
2020-04-09,191.475,194.325,186.85,190.8,30099000
2020-04-13,190.3,192.225,186.55,187.55,24654000
2020-04-15,190.55,196.25,182.625,185.175,31323000
2020-04-16,184.925,193.8,183.35,192.275,27825000
2020-04-17,199.2,201.95,189.175,197.475,35703000
2020-04-20,197.625,201.325,193.45,196.0,33537000
2020-04-21,190.9,191.475,185.625,187.6,24876000
2020-04-22,188.425,192.85,184.25,191.675,28353000
2020-04-23,189.6,193.35,187.6,189.75,23772000
2020-04-24,187.775,187.775,181.3,182.4,5667000
2020-04-27,185.75,186.55,183.425,184.225,8124000
2020-04-28,185.45,188.475,184.375,187.675,13695000
2020-04-29,187.625,195.25,186.65,193.225,18453000
2020-04-30,195.875,199.0,192.325,193.175,25728000
2020-05-04,184.475,185.55,179.775,180.975,24867000
2020-05-05,182.35,183.425,170.775,172.225,31989000
2020-05-06,173.2,175.425,168.8,173.7,30993000
2020-05-07,172.325,175.225,171.325,173.25,21423000
2020-05-08,175.175,176.125,167.525,168.275,25389000
2020-05-11,169.25,171.175,166.825,167.425,24753000
2020-05-12,165.55,171.025,162.475,169.35,27687000
2020-05-13,179.825,180.175,172.95,176.575,29988000
2020-05-14,173.3,174.05,169.25,169.75,24177000
2020-05-15,170.4,170.4,166.5,168.175,19221000
2020-05-18,167.525,167.575,155.975,156.9,28362000
2020-05-19,158.975,159.725,153.75,154.275,27357000
2020-05-20,154.525,157.4,153.2,155.575,23976000
2020-05-21,155.925,158.325,153.15,153.55,23571000
2020-05-22,153.1,157.45,150.625,152.05,9984000
2020-05-26,153.7,155.025,151.8,153.05,9837000
2020-05-27,153.4,162.5,152.2,160.325,22440000
2020-05-28,160.875,163.7,157.4,158.8,24324000
2020-05-29,157.55,161.975,156.675,161.175,24936000
2020-06-01,164.3,173.25,164.25,171.825,31716000
2020-06-02,171.025,173.3,168.4,172.325,26901000
2020-06-03,174.65,182.275,173.25,176.525,34329000
2020-06-04,176.625,179.3,172.85,175.525,31611000
2020-06-05,177.925,192.125,177.625,190.2,40440000
2020-06-08,198.025,199.025,187.775,188.6,38229000
2020-06-09,189.05,193.325,184.95,185.75,35601000
2020-06-10,185.85,191.325,185.3,190.05,28353000
2020-06-11,189.85,192.425,177.775,178.55,35907000
2020-06-12,172.275,181.775,171.625,180.775,33453000
2020-06-15,178.5,179.3,173.0,175.375,29991000
2020-06-16,179.1,180.775,170.425,174.65,28356000
2020-06-17,172.425,178.15,170.775,174.65,29517000
2020-06-18,174.55,182.475,173.1,181.675,28029000
2020-06-19,182.375,187.025,181.225,186.675,8199000
2020-06-22,186.45,193.875,186.25,189.8,10815000
2020-06-23,192.15,195.625,189.525,195.025,15234000
2020-06-24,196.45,196.75,185.5,186.35,20898000
2020-06-25,184.2,188.425,182.075,186.675,23325000
2020-06-26,188.625,190.2,184.65,185.75,24126000
2020-06-29,183.025,183.75,179.15,180.625,21969000
2020-06-30,182.675,184.45,177.9,179.25,21309000
2020-07-01,180.1,187.525,179.8,186.875,25497000
2020-07-02,187.675,190.05,185.55,187.575,21981000
2020-07-03,188.775,188.775,185.0,186.45,18387000
2020-07-06,188.325,191.95,187.875,190.3,20373000
2020-07-07,189.275,191.15,185.45,190.75,26811000
2020-07-08,190.8,199.975,190.75,194.175,39744000
2020-07-09,194.775,203.3,194.675,201.525,29634000
2020-07-10,200.075,204.5,196.75,197.55,36528000
2020-07-13,200.425,201.525,193.325,194.575,26196000
2020-07-14,193.825,193.825,186.1,187.775,26193000
2020-07-15,189.425,191.8,184.4,185.4,25725000
2020-07-16,186.15,188.975,183.475,188.225,21504000
2020-07-17,188.725,191.7,186.5,190.4,22275000
2020-07-20,191.55,195.275,190.7,192.75,21255000
2020-07-21,194.475,198.4,193.675,196.75,26457000
2020-07-22,197.5,198.6,191.7,193.725,26658000
2020-07-23,194.125,201.225,193.225,200.575,28281000
2020-07-24,198.4,198.4,192.025,193.475,7887000
2020-07-27,194.225,194.225,187.95,188.65,9177000
2020-07-28,189.95,192.725,187.25,191.525,11475000
2020-07-29,189.45,197.55,189.25,193.375,16731000
2020-07-30,194.75,195.1,187.35,188.1,13275000
2020-07-31,189.75,197.2,188.35,193.625,37278000
2020-08-03,193.775,196.7,192.125,194.175,28773000
2020-08-04,195.15,195.55,191.975,193.475,22839000
2020-08-05,194.95,199.175,193.025,193.625,27420000
2020-08-06,194.225,196.8,192.175,193.025,25368000
2020-08-07,193.175,194.175,191.125,192.725,19488000
2020-08-10,193.725,197.85,193.675,196.15,21684000
2020-08-11,197.15,199.125,195.85,197.45,21150000
2020-08-12,198.15,206.625,196.6,205.7,35961000
2020-08-13,207.025,209.075,202.8,203.75,24891000
2020-08-14,204.9,205.6,195.9,198.0,25626000
2020-08-17,199.825,200.225,192.775,195.15,22416000
2020-08-18,195.2,197.75,193.075,197.05,22362000
2020-08-19,197.9,202.175,197.7,199.075,23313000
2020-08-20,195.65,197.95,194.65,196.15,19719000
2020-08-21,199.15,203.375,199.15,200.05,8259000
2020-08-24,201.375,204.625,200.2,203.125,8097000
2020-08-25,205.275,210.2,204.525,209.4,18045000
2020-08-26,210.0,211.75,207.55,211.1,16221000
2020-08-27,212.3,218.225,212.3,217.525,22416000
2020-08-28,218.275,227.1,218.275,226.2,30693000
2020-08-31,232.625,232.625,211.5,213.75,38928000
2020-09-01,214.475,220.175,212.9,219.475,30717000
2020-09-02,219.675,220.175,213.45,217.575,23388000
2020-09-03,218.725,219.325,213.55,214.35,19521000
2020-09-04,209.6,213.9,207.175,208.15,23538000
2020-09-07,209.15,210.75,206.575,209.4,19341000
2020-09-08,209.2,209.7,203.825,204.925,17934000
2020-09-09,202.275,202.275,194.15,196.45,28557000
2020-09-10,198.6,202.425,196.3,199.25,27558000
2020-09-11,199.35,205.275,197.95,204.225,20730000
2020-09-14,206.325,207.45,199.0,200.25,26022000
2020-09-15,201.025,202.575,198.45,201.725,21879000
2020-09-16,200.625,201.325,197.25,199.75,21990000
2020-09-17,198.25,199.25,196.35,196.85,18003000
2020-09-18,197.8,198.55,190.95,193.55,7122000
2020-09-21,194.55,194.55,185.15,186.65,11310000
