Date,Open,High,Low,Close,Volume
2021-03-17 09:15:00,603.5,603.5,598.65,598.75,3875
2021-03-17 09:20:00,598.75,602.0,598.3,600.95,10462
2021-03-17 09:25:00,601.0,601.0,598.4,598.4,6067
2021-03-17 09:30:00,598.5,598.85,597.6,597.9,4198
2021-03-17 09:35:00,597.9,598.05,595.65,596.75,4466
2021-03-17 09:40:00,596.7,596.85,595.0,595.4,8436
2021-03-17 09:45:00,595.4,596.8,594.3,594.5,9519
2021-03-17 09:50:00,594.25,594.75,593.1,593.6,11409
2021-03-17 09:55:00,593.5,593.9,592.0,592.6,8869
2021-03-17 10:00:00,592.6,593.25,592.0,592.0,10829
2021-03-17 10:05:00,592.0,593.95,592.0,593.35,13593
2021-03-17 10:10:00,593.35,593.75,591.1,591.2,11477
2021-03-17 10:15:00,591.3,592.1,590.5,591.9,10719
2021-03-17 10:20:00,591.9,592.1,590.55,591.0,8690
2021-03-17 10:25:00,591.0,591.1,590.5,590.55,11737
2021-03-17 10:30:00,590.55,591.9,590.05,591.65,11330
2021-03-17 10:35:00,591.55,591.85,591.3,591.7,7954
2021-03-17 10:40:00,591.7,593.35,591.65,592.9,12595
2021-03-17 10:45:00,592.75,593.1,592.6,592.6,13759
2021-03-17 10:50:00,592.6,593.5,592.6,593.3,5718
2021-03-17 10:55:00,593.35,593.8,592.95,593.75,6250
2021-03-17 11:00:00,593.9,594.0,593.5,593.95,9284
2021-03-17 11:05:00,593.9,593.95,591.7,592.05,13936
2021-03-17 11:10:00,592.05,593.55,591.5,591.9,17406
2021-03-17 11:15:00,591.9,592.6,591.25,591.8,12239
2021-03-17 11:20:00,591.9,592.95,591.7,592.5,10814
2021-03-17 11:25:00,592.45,593.4,592.05,593.0,10115
2021-03-17 11:30:00,593.05,593.85,592.55,592.75,12648
2021-03-17 11:35:00,592.6,592.8,591.9,592.3,22207
2021-03-17 11:40:00,592.4,592.65,591.5,591.55,10862
2021-03-17 11:45:00,591.5,592.55,590.5,590.75,15638
2021-03-17 11:50:00,590.75,591.25,590.0,590.35,8889
2021-03-17 11:55:00,590.35,591.3,589.05,589.1,11694
2021-03-17 12:00:00,589.15,590.05,588.5,588.6,17512
2021-03-17 12:05:00,588.55,589.0,588.2,588.2,14057
2021-03-17 12:10:00,588.1,588.95,588.0,588.1,12928
2021-03-17 12:15:00,588.15,590.6,588.0,590.4,10602
2021-03-17 12:20:00,590.3,590.4,589.0,589.0,10821
2021-03-17 12:25:00,589.05,590.5,588.95,590.05,9595
2021-03-17 12:30:00,590.05,590.95,589.95,590.5,11989
2021-03-17 12:35:00,590.55,590.9,590.2,590.4,10216
2021-03-17 12:40:00,590.4,590.9,590.2,590.85,9361
2021-03-17 12:45:00,590.85,591.0,589.1,589.6,10964
2021-03-17 12:50:00,589.7,589.95,589.0,589.05,9522
2021-03-17 12:55:00,589.05,590.3,589.0,590.05,9209
2021-03-17 13:00:00,589.95,590.25,589.3,589.9,12103
2021-03-17 13:05:00,589.9,590.65,589.3,590.05,7739
2021-03-17 13:10:00,590.05,590.7,589.15,590.3,11143
2021-03-17 13:15:00,590.5,591.0,590.3,590.85,20601
