Date,Open,High,Low,Close,Volume
2021-03-17 09:15:00,114.6,114.6,113.15,113.8,9697
2021-03-17 09:20:00,113.8,114.5,113.8,114.25,16759
2021-03-17 09:25:00,114.15,114.3,113.8,114.1,12618
2021-03-17 09:30:00,114.2,114.2,113.35,113.4,12298
2021-03-17 09:35:00,113.4,113.45,112.6,112.75,59764
2021-03-17 09:40:00,112.7,112.7,112.0,112.25,51816
2021-03-17 09:45:00,112.25,112.35,111.6,111.8,52847
2021-03-17 09:50:00,111.8,112.2,111.7,112.05,39298
2021-03-17 09:55:00,112.1,112.4,111.95,111.95,34343
2021-03-17 10:00:00,111.95,112.15,111.75,111.9,25771
2021-03-17 10:05:00,111.95,112.2,111.7,112.1,21681
2021-03-17 10:10:00,112.2,112.2,111.75,111.8,15333
2021-03-17 10:15:00,111.8,111.8,111.5,111.65,15904
2021-03-17 10:20:00,111.65,111.8,111.55,111.65,16418
2021-03-17 10:25:00,111.7,111.9,111.6,111.8,14340
2021-03-17 10:30:00,111.75,112.1,111.65,112.1,25848
2021-03-17 10:35:00,112.0,112.2,112.0,112.1,22298
2021-03-17 10:40:00,112.15,112.4,112.1,112.35,21078
2021-03-17 10:45:00,112.3,112.35,112.2,112.25,21539
2021-03-17 10:50:00,112.25,112.4,112.15,112.35,26616
2021-03-17 10:55:00,112.4,112.5,112.15,112.25,12675
2021-03-17 11:00:00,112.3,112.3,112.1,112.15,20147
2021-03-17 11:05:00,112.15,112.15,111.7,111.8,42903
2021-03-17 11:10:00,111.8,112.05,111.75,112.0,35212
2021-03-17 11:15:00,111.95,112.1,111.9,112.05,21114
2021-03-17 11:20:00,112.0,112.2,112.0,112.05,14937
2021-03-17 11:25:00,112.05,112.2,112.05,112.15,20709
2021-03-17 11:30:00,112.15,112.2,112.0,112.05,20053
2021-03-17 11:35:00,112.05,112.05,111.8,111.95,23254
2021-03-17 11:40:00,111.95,112.1,111.85,112.0,19538
2021-03-17 11:45:00,112.0,112.15,112.0,112.05,27502
2021-03-17 11:50:00,112.05,112.05,112.0,112.05,18747
2021-03-17 11:55:00,112.05,112.15,111.95,112.1,11364
2021-03-17 12:00:00,112.1,112.1,111.8,111.8,25227
2021-03-17 12:05:00,111.9,111.95,111.6,111.8,40336
2021-03-17 12:10:00,111.8,112.0,111.55,111.85,38220
2021-03-17 12:15:00,111.95,111.95,111.75,111.95,32027
2021-03-17 12:20:00,111.95,111.95,111.75,111.8,31285
2021-03-17 12:25:00,111.9,111.9,111.7,111.9,22155
2021-03-17 12:30:00,111.9,111.9,111.75,111.85,26057
2021-03-17 12:35:00,111.85,112.4,111.8,112.3,67942
2021-03-17 12:40:00,112.25,112.65,112.2,112.5,54394
2021-03-17 12:45:00,112.5,112.75,112.4,112.7,45453
2021-03-17 12:50:00,112.7,113.05,112.55,113.0,53330
2021-03-17 12:55:00,113.05,113.05,112.75,113.0,40327
2021-03-17 13:00:00,113.0,113.0,112.8,112.95,34106
2021-03-17 13:05:00,112.95,113.25,112.8,113.1,45724
2021-03-17 13:10:00,113.05,113.05,112.8,112.85,39628
2021-03-17 13:15:00,112.9,113.1,112.8,113.05,34884
2021-03-17 13:20:00,113.05,113.1,112.8,112.95,41336
2021-03-17 13:25:00,112.95,113.0,112.8,112.9,33909
2021-03-17 13:30:00,112.9,113.05,112.8,113.0,29224
2021-03-17 13:35:00,113.0,113.0,112.8,112.95,20613
2021-03-17 13:40:00,112.95,112.95,112.8,112.9,14535
2021-03-17 13:45:00,112.9,112.9,112.3,112.35,33708
2021-03-17 13:50:00,112.35,112.45,112.15,112.2,40162
2021-03-17 13:55:00,112.2,112.75,112.2,112.45,73702
2021-03-17 14:00:00,112.35,112.5,112.0,112.05,65120
2021-03-17 14:05:00,112.1,112.2,111.9,112.05,40431
2021-03-17 14:10:00,112.05,112.1,111.85,112.0,27252
2021-03-17 14:15:00,112.0,112.05,111.8,112.05,15172
2021-03-17 14:20:00,112.0,112.05,111.8,112.0,24549
2021-03-17 14:25:00,112.0,112.05,111.65,111.8,40521
2021-03-17 14:30:00,111.8,111.9,111.55,111.8,51338
2021-03-17 14:35:00,111.8,112.0,111.25,111.25,23548
2021-03-17 14:40:00,111.25,111.3,111.0,111.0,37772
2021-03-17 14:45:00,111.0,111.35,111.0,111.1,49534
2021-03-17 14:50:00,111.1,111.1,110.7,110.95,38825
2021-03-17 14:55:00,110.95,110.95,110.65,110.8,22836
2021-03-17 15:00:00,110.75,110.8,109.35,109.4,43460
2021-03-17 15:05:00,109.35,109.45,109.0,109.35,85499
2021-03-17 15:10:00,109.35,109.65,109.3,109.55,28234
2021-03-17 15:15:00,109.5,109.6,109.25,109.3,24409
2021-03-17 15:20:00,109.3,109.35,108.8,108.8,8045
2021-03-17 15:25:00,108.8,109.65,108.8,109.5,33422
2021-03-18 09:15:00,109.95,111.55,109.9,110.65,82221
2021-03-18 09:20:00,110.6,111.6,110.6,111.0,75315
2021-03-18 09:25:00,111.1,111.6,110.95,111.4,21574
2021-03-18 09:30:00,111.4,112.0,111.4,111.75,34554
2021-03-18 09:35:00,111.75,112.15,111.4,112.05,69733
2021-03-18 09:40:00,112.0,112.1,111.6,111.95,36820
2021-03-18 09:45:00,111.9,111.95,111.15,111.25,33364
2021-03-18 09:50:00,111.25,111.3,110.75,110.85,34401
2021-03-18 09:55:00,110.8,111.2,110.8,111.15,26840
2021-03-18 10:00:00,111.2,111.2,110.75,110.95,28919
2021-03-18 10:05:00,110.85,111.4,110.85,111.2,9042
2021-03-18 10:10:00,111.2,111.25,110.7,110.75,13310
2021-03-18 10:15:00,110.75,110.95,110.6,110.65,18920
2021-03-18 10:20:00,110.6,110.8,110.6,110.75,17646
2021-03-18 10:25:00,110.7,111.2,110.6,111.05,36560
2021-03-18 10:30:00,110.95,110.95,110.75,110.75,15512
2021-03-18 10:35:00,110.8,110.8,110.4,110.55,10685
2021-03-18 10:40:00,110.55,110.6,110.25,110.5,10854
2021-03-18 10:45:00,110.5,110.8,110.35,110.6,11251
2021-03-18 10:50:00,110.6,110.75,110.55,110.65,7912
2021-03-18 10:55:00,110.65,110.7,110.45,110.5,11710
2021-03-18 11:00:00,110.5,110.7,110.5,110.65,9934
2021-03-18 11:05:00,110.65,110.7,110.55,110.65,8306
2021-03-18 11:10:00,110.65,110.65,110.3,110.4,11336
2021-03-18 11:15:00,110.4,110.6,110.4,110.5,12377
2021-03-18 11:20:00,110.45,110.6,110.4,110.5,12101
2021-03-18 11:25:00,110.5,110.7,110.5,110.7,15181
2021-03-18 11:30:00,110.65,110.95,110.65,110.95,21431
2021-03-18 11:35:00,110.95,111.05,110.75,111.0,25666
2021-03-18 11:40:00,111.05,111.3,110.8,111.25,22708
2021-03-18 11:45:00,111.3,111.65,111.1,111.55,28532
2021-03-18 11:50:00,111.55,111.75,111.15,111.2,29941
2021-03-18 11:55:00,111.15,111.25,110.8,110.9,22266
2021-03-18 12:00:00,110.9,111.0,110.7,110.7,13387
2021-03-18 12:05:00,110.7,110.85,110.6,110.85,15908
2021-03-18 12:10:00,110.8,111.1,110.75,111.1,10293
2021-03-18 12:15:00,111.05,111.1,110.75,110.8,25835
2021-03-18 12:20:00,110.75,110.8,110.7,110.75,22253
2021-03-18 12:25:00,110.7,110.8,110.7,110.8,11786
2021-03-18 12:30:00,110.8,110.8,110.7,110.8,13664
2021-03-18 12:35:00,110.8,111.0,110.7,111.0,9656
2021-03-18 12:40:00,110.9,111.1,110.9,111.05,19773
2021-03-18 12:45:00,111.05,111.1,110.85,110.85,10241
2021-03-18 12:50:00,110.85,111.0,110.85,110.9,10755
2021-03-18 12:55:00,110.95,110.95,110.75,110.85,13195
2021-03-18 13:00:00,110.85,110.85,110.7,110.7,9746
2021-03-18 13:05:00,110.7,110.7,110.45,110.6,18048
2021-03-18 13:10:00,110.55,110.6,109.9,109.9,20936
2021-03-18 13:15:00,109.9,110.15,109.15,109.15,53606
2021-03-18 13:20:00,109.15,109.5,109.0,109.05,49642
2021-03-18 13:25:00,109.0,109.05,108.4,108.75,38453
2021-03-18 13:30:00,108.8,108.85,107.7,108.45,48000
2021-03-18 13:35:00,108.5,108.65,108.0,108.2,28940
2021-03-18 13:40:00,108.2,108.3,108.0,108.1,20479
2021-03-18 13:45:00,108.25,108.65,108.15,108.6,12823
2021-03-18 13:50:00,108.6,108.6,108.1,108.15,11109
2021-03-18 13:55:00,108.2,108.4,107.65,107.65,48749
2021-03-18 14:00:00,107.65,108.5,107.65,108.5,35829
2021-03-18 14:05:00,108.55,109.15,108.45,109.1,16761
2021-03-18 14:10:00,109.05,109.3,108.65,108.75,13509
2021-03-18 14:15:00,108.75,108.85,108.3,108.55,23950
2021-03-18 14:20:00,108.65,108.8,108.4,108.7,19040
2021-03-18 14:25:00,108.65,109.1,108.65,108.9,10910
2021-03-18 14:30:00,108.95,109.4,108.9,109.25,10122
2021-03-18 14:35:00,109.2,109.6,109.05,109.25,9244
2021-03-18 14:40:00,109.2,109.45,108.65,109.4,7989
2021-03-18 14:45:00,109.4,109.45,108.7,108.85,18740
2021-03-18 14:50:00,108.85,109.5,108.85,109.4,16085
2021-03-18 14:55:00,109.5,109.85,109.25,109.8,15849
2021-03-18 15:00:00,109.7,110.2,109.55,109.9,32411
2021-03-18 15:05:00,110.0,110.4,109.7,110.2,63056
2021-03-18 15:10:00,110.1,110.35,109.55,110.3,16471
2021-03-18 15:15:00,110.25,110.55,110.2,110.55,80980
2021-03-18 15:20:00,110.55,110.65,110.35,110.5,60115
2021-03-18 15:25:00,110.5,110.5,109.5,109.85,24915
2021-03-19 09:15:00,106.0,107.4,105.2,105.35,9121
2021-03-19 09:20:00,105.35,105.6,104.5,105.6,37732
2021-03-19 09:25:00,105.6,105.6,104.6,105.2,37382
2021-03-19 09:30:00,105.1,106.1,105.0,105.85,45197
2021-03-19 09:35:00,105.85,106.5,105.65,105.9,41593
2021-03-19 09:40:00,105.9,106.35,105.65,105.9,32436
2021-03-19 09:45:00,105.75,106.2,105.7,106.15,41443
2021-03-19 09:50:00,106.05,106.3,105.95,106.25,17198
2021-03-19 09:55:00,106.3,106.9,106.3,106.9,11135
2021-03-19 10:00:00,106.9,107.9,106.85,107.7,65213
2021-03-19 10:05:00,107.6,108.15,107.5,108.15,46166
2021-03-19 10:10:00,108.15,108.4,107.55,107.85,60600
2021-03-19 10:15:00,107.95,108.4,107.85,108.0,56238
2021-03-19 10:20:00,108.05,108.9,107.9,108.85,54930
2021-03-19 10:25:00,108.9,109.4,108.8,109.1,63828
2021-03-19 10:30:00,109.2,109.3,108.85,109.2,47541
2021-03-19 10:35:00,109.25,109.45,108.85,108.95,57871
2021-03-19 10:40:00,109.0,109.4,108.8,108.9,58479
2021-03-19 10:45:00,108.9,109.6,108.65,109.6,72660
2021-03-19 10:50:00,109.6,109.95,109.5,109.95,23693
2021-03-19 10:55:00,109.95,110.5,109.75,110.45,33066
2021-03-19 11:00:00,110.5,110.95,110.4,110.75,39761
2021-03-19 11:05:00,110.75,111.0,110.05,110.2,55959
2021-03-19 11:10:00,110.15,110.65,110.1,110.15,52747
2021-03-19 11:15:00,110.2,110.45,109.6,109.85,59872
2021-03-19 11:20:00,109.85,109.95,109.25,109.25,68432
2021-03-19 11:25:00,109.25,109.5,109.0,109.5,61253
2021-03-19 11:30:00,109.45,109.5,109.15,109.45,31705
2021-03-19 11:35:00,109.5,109.5,109.15,109.3,52607
2021-03-19 11:40:00,109.2,109.5,109.2,109.4,59646
2021-03-19 11:45:00,109.4,109.45,109.0,109.3,28498
2021-03-19 11:50:00,109.3,109.55,109.3,109.45,74722
2021-03-19 11:55:00,109.45,109.6,109.35,109.55,41220
2021-03-19 12:00:00,109.55,110.0,109.3,109.4,35202
2021-03-19 12:05:00,109.4,109.75,109.3,109.35,30945
2021-03-19 12:10:00,109.35,109.6,109.2,109.6,37823
2021-03-19 12:15:00,109.6,109.95,109.35,109.85,34129
2021-03-19 12:20:00,109.8,110.05,109.55,110.05,54483
