Date,Open,High,Low,Close,Volume
2021-03-17 09:15:00,7160.0,7165.0,7136.5,7149.9,2905
2021-03-17 09:20:00,7149.2,7156.95,7130.3,7130.3,1792
2021-03-17 09:25:00,7130.1,7130.1,7109.0,7113.85,3016
2021-03-17 09:30:00,7116.0,7140.05,7114.1,7125.0,2341
2021-03-17 09:35:00,7125.0,7139.55,7123.5,7135.25,1831
2021-03-17 09:40:00,7135.25,7136.9,7125.6,7128.75,1280
2021-03-17 09:45:00,7131.9,7145.0,7122.05,7138.95,1881
2021-03-17 09:50:00,7142.15,7150.0,7134.05,7145.65,1800
2021-03-17 09:55:00,7144.05,7145.2,7134.65,7137.9,1525
2021-03-17 10:00:00,7136.0,7139.0,7124.95,7133.05,1686
2021-03-17 10:05:00,7133.05,7140.0,7130.0,7138.0,1190
2021-03-17 10:10:00,7139.0,7140.0,7122.0,7126.7,1532
2021-03-17 10:15:00,7123.4,7128.0,7107.1,7119.0,2835
2021-03-17 10:20:00,7117.55,7119.0,7090.0,7107.0,2300
2021-03-17 10:25:00,7110.75,7110.75,7100.1,7110.0,1486
2021-03-17 10:30:00,7107.75,7121.0,7105.0,7113.65,1994
2021-03-17 10:35:00,7113.65,7123.5,7110.0,7122.4,1517
2021-03-17 10:40:00,7122.7,7126.3,7116.2,7120.25,1038
2021-03-17 10:45:00,7120.4,7134.3,7108.0,7129.0,2439
2021-03-17 10:50:00,7128.95,7130.0,7121.0,7129.75,937
2021-03-17 10:55:00,7129.75,7130.0,7115.0,7126.2,1091
2021-03-17 11:00:00,7128.0,7129.5,7115.05,7121.2,1157
2021-03-17 11:05:00,7122.4,7125.7,7121.55,7124.0,767
2021-03-17 11:10:00,7123.35,7128.0,7118.8,7127.7,734
2021-03-17 11:15:00,7127.7,7130.0,7124.0,7125.4,548
2021-03-17 11:20:00,7127.0,7135.0,7124.55,7129.65,1395
2021-03-17 11:25:00,7126.25,7140.0,7125.0,7135.0,1698
2021-03-17 11:30:00,7134.55,7144.95,7134.55,7136.65,1222
2021-03-17 11:35:00,7136.65,7136.95,7128.05,7130.75,1152
2021-03-17 11:40:00,7130.75,7141.0,7130.65,7134.2,1154
2021-03-17 11:45:00,7134.75,7140.0,7133.0,7134.1,1208
2021-03-17 11:50:00,7134.15,7138.3,7134.1,7135.4,1211
2021-03-17 11:55:00,7135.65,7138.0,7115.0,7115.1,1510
2021-03-17 12:00:00,7116.85,7128.95,7115.45,7118.4,1281
2021-03-17 12:05:00,7119.15,7120.95,7112.1,7119.75,1134
2021-03-17 12:10:00,7118.15,7120.3,7112.0,7117.85,1547
2021-03-17 12:15:00,7117.85,7126.55,7114.9,7120.8,1426
2021-03-17 12:20:00,7120.85,7125.0,7117.0,7119.7,1335
2021-03-17 12:25:00,7120.85,7121.65,7114.95,7118.7,1563
2021-03-17 12:30:00,7120.95,7123.0,7117.1,7117.1,1418
2021-03-17 12:35:00,7117.1,7118.45,7101.0,7118.0,4330
2021-03-17 12:40:00,7118.0,7118.4,7101.0,7114.0,1522
2021-03-17 12:45:00,7113.95,7121.5,7109.25,7111.2,1832
2021-03-17 12:50:00,7112.0,7116.55,7107.3,7109.75,1586
2021-03-17 12:55:00,7115.0,7115.0,7103.0,7108.05,1604
2021-03-17 13:00:00,7108.1,7111.25,7100.2,7105.45,1816
2021-03-17 13:05:00,7106.85,7108.0,7101.85,7106.6,1302
2021-03-17 13:10:00,7106.65,7108.5,7105.0,7106.35,1410
2021-03-17 13:15:00,7107.4,7112.0,7101.0,7103.1,1969
2021-03-17 13:20:00,7105.0,7105.0,7091.5,7100.5,1991
